t,AmbiTemp,Irradiance,ModuleTemp,TruePower,InclAngle,Current_V,Voltage,Humidity
2018/3/11 20:20,5.165038326,0,5.165038326,0,30,0,0,55
2018/3/11 20:30,4.918296595,0,4.918296595,0,30,0,0,55
2018/3/11 20:40,4.699067198,0,4.699067198,0,30,0,0,55
2018/3/11 20:50,4.508341882,0,4.508341882,0,30,0,0,55
2018/3/11 21:00,4.346983447,0,4.346983447,0,30,0,0,55
2018/3/11 21:10,4.215721846,0,4.215721846,0,30,0,0,55
2018/3/11 21:20,4.115150877,0,4.115150877,0,30,0,0,55
2018/3/11 21:30,4.045725502,0,4.045725502,0,30,0,0,55
2018/3/11 21:40,4.007759788,0,4.007759788,0,30,0,0,55
2018/3/11 21:50,4.001425482,0,4.001425482,0,30,0,0,55
2018/3/11 22:00,4.02675124,0,4.02675124,0,30,0,0,55
2018/3/11 22:10,4.083622494,0,4.083622494,0,30,0,0,55
2018/3/11 22:20,4.171781969,0,4.171781969,0,30,0,0,55
2018/3/11 22:30,4.290830852,0,4.290830852,0,30,0,0,55
2018/3/11 22:40,4.440230591,0,4.440230591,0,30,0,0,55
2018/3/11 22:50,4.619305332,0,4.619305332,0,30,0,0,55
2018/3/11 23:00,4.827244979,0,4.827244979,0,30,0,0,55
2018/3/11 23:10,5.063108859,0,5.063108859,0,30,0,0,55
2018/3/11 23:20,5.325829973,0,5.325829973,0,30,0,0,55
2018/3/11 23:30,5.614219826,0,5.614219826,0,30,0,0,55
2018/3/11 23:40,5.926973804,0,5.926973804,0,30,0,0,55
2018/3/11 23:50,6.262677074,0,6.262677074,0,30,0,0,55
2018/3/12 0:00,14.99721382,0,14.99721382,0,30,0,0,55
2018/3/12 0:10,14.78672925,0,14.78672925,0,30,0,0,55
2018/3/12 0:20,14.55918742,0,14.55918742,0,30,0,0,55
2018/3/12 0:30,14.31561329,0,14.31561329,0,30,0,0,55
2018/3/12 0:40,14.05710404,0,14.05710404,0,30,0,0,55
2018/3/12 0:50,13.78482412,0,13.78482412,0,30,0,0,55
2018/3/12 1:00,13.5,0,13.5,0,30,0,0,55
2018/3/12 1:10,13.20391468,0,13.20391468,0,30,0,0,55
2018/3/12 1:20,12.89790186,0,12.89790186,0,30,0,0,55
2018/3/12 1:30,12.58333997,0,12.58333997,0,30,0,0,55
2018/3/12 1:40,12.26164595,0,12.26164595,0,30,0,0,55
2018/3/12 1:50,11.93426888,0,11.93426888,0,30,0,0,55
2018/3/12 2:00,11.6026834,0,11.6026834,0,30,0,0,55
2018/3/12 2:10,11.26838315,0,11.26838315,0,30,0,0,55
2018/3/12 2:20,10.93287397,0,10.93287397,0,30,0,0,55
2018/3/12 2:30,10.59766716,0,10.59766716,0,30,0,0,55
2018/3/12 2:40,10.26427265,0,10.26427265,0,30,0,0,55
2018/3/12 2:50,9.934192207,0,9.934192207,0,30,0,0,55
2018/3/12 3:00,9.60891268,0,9.60891268,0,30,0,0,55
2018/3/12 3:10,9.289899283,0,9.289899283,0,30,0,0,55
2018/3/12 3:20,8.978589006,0,8.978589006,0,30,0,0,55
2018/3/12 3:30,8.67638414,0,8.67638414,0,30,0,0,55
2018/3/12 3:40,8.384645962,0,8.384645962,0,30,0,0,55
2018/3/12 3:50,8.104688601,0,8.104688601,0,30,0,0,55
2018/3/12 4:00,7.837773122,0,7.837773122,0,30,0,0,55
2018/3/12 4:10,7.58510184,0,7.58510184,0,30,0,0,55
2018/3/12 4:20,7.347812908,0,7.347812908,0,30,0,0,55
2018/3/12 4:30,7.126975191,0,7.126975191,0,30,0,0,55
2018/3/12 4:40,6.923583448,0,6.923583448,0,30,0,0,55
2018/3/12 4:50,6.738553854,0,6.738553854,0,30,0,0,55
2018/3/12 5:00,6.572719872,0,6.572719872,0,30,0,0,55
2018/3/12 5:10,6.426828497,0,6.426828497,0,30,0,0,55
2018/3/12 5:20,6.301536896,0,6.301536896,0,30,0,0,55
2018/3/12 5:30,6.197409442,0,6.197409442,0,30,0,0,55
2018/3/12 5:40,6.114915175,0,6.114915175,0,30,0,0,55
2018/3/12 5:50,6.05442569,0,6.05442569,0,30,0,0,55
2018/3/12 6:00,6.016213459,0,6.016213459,0,30,0,0,55
2018/3/12 6:10,6.000450611,0,6.000450611,0,30,0,0,55
2018/3/12 6:20,6.007208147,34,5.716545297,13.21494882,30,3.635237107,3.635237107,55
2018/3/12 6:30,6.03645563,75,5.257013517,28.09369204,30,5.300348294,5.300348294,55
2018/3/12 6:40,6.088061313,116,6.574899209,45.06685396,30,6.713185083,6.713185083,55
2018/3/12 6:50,6.16179274,155,5.970647461,62.53541631,30,7.907933757,7.907933757,55
2018/3/12 7:00,6.25731779,193,6.376978518,73.47072335,30,8.571506481,8.571506481,55
2018/3/12 7:10,6.374206171,230,5.810600035,77.16577945,30,8.78440547,8.78440547,55
2018/3/12 7:20,6.511931362,266,5.999083417,97.29059708,30,9.8635996,9.8635996,55
2018/3/12 7:30,6.669872981,300,6.771922042,100.8954365,30,10.04467204,10.04467204,55
2018/3/12 7:40,6.847319584,333,7.549991093,120.2660522,30,10.96658799,10.96658799,55
2018/3/12 7:50,7.043471865,365,7.18317486,110.4862563,30,10.51124428,10.51124428,55
2018/3/12 8:00,7.257446259,396,8.294690264,131.7627146,30,11.47879413,11.47879413,55
2018/3/12 8:10,7.488278923,425,8.770684103,139.60585,30,11.81549195,11.81549195,55
2018/3/12 8:20,7.734930075,453,9.530634949,154.6106802,30,12.43425431,12.43425431,55
2018/3/12 8:30,7.996288679,481,8.967796546,163.2979395,30,12.77880822,12.77880822,55
2018/3/12 8:40,8.271177449,506,10.72812697,158.8944021,30,12.60533229,12.60533229,55
2018/3/12 8:50,8.558358154,531,10.26030751,184.9112639,30,13.59820811,13.59820811,55
2018/3/12 9:00,8.856537193,554,11.93670909,175.9663475,30,13.26523078,13.26523078,55
2018/3/12 9:10,9.164371424,577,11.97234122,194.1721197,30,13.93456564,13.93456564,55
2018/3/12 9:20,9.480474212,598,12.14228777,212.7994926,30,14.58764863,14.58764863,55
2018/3/12 9:30,9.803421679,617,12.54336028,203.2715802,30,14.25733426,14.25733426,55
2018/3/12 9:40,10.13175911,636,13.95018896,222.1482901,30,14.90463989,14.90463989,55
2018/3/12 9:50,10.46400752,653,14.96491638,231.6977518,30,15.2216212,15.2216212,55
2018/3/12 10:00,10.7986703,669,15.69061103,236.2670599,30,15.3709811,15.3709811,55
2018/3/12 10:10,11.13423996,684,15.79695176,230.0651506,30,15.16789869,15.16789869,55
2018/3/12 10:20,11.46920495,698,16.09695633,236.8778105,30,15.39083528,15.39083528,55
2018/3/12 10:30,11.8020564,710,17.53115511,241.4777182,30,15.53955335,15.53955335,55
2018/3/12 10:40,12.13129501,721,17.38253709,252.1832598,30,15.88027896,15.88027896,55
2018/3/12 10:50,12.45543772,731,17.44920319,216.725038,30,14.72158409,14.72158409,55
2018/3/12 11:00,12.77302444,740,18.31595868,262.7619454,30,16.20993354,16.20993354,55
2018/3/12 11:10,13.08262459,748,20.79817842,282.2394907,30,16.79998484,16.79998484,55
2018/3/12 11:20,13.3828436,754,21.55097733,257.4683106,30,16.0458191,16.0458191,55
2018/3/12 11:30,13.67232913,759,20.65023272,268.8182149,30,16.39567671,16.39567671,55
2018/3/12 11:40,13.9497772,763,23.08767808,257.0031018,30,16.03131628,16.03131628,55
2018/3/12 11:50,14.21393805,766,23.76185261,255.2439382,30,15.9763556,15.9763556,55
2018/3/12 12:00,14.46362177,767,23.62292248,225.6615153,30,15.02203433,15.02203433,55
2018/3/12 12:10,14.69770366,767,24.68102956,235.5949218,30,15.34910166,15.34910166,55
2018/3/12 12:20,14.91512931,766,23.39939113,287.3385592,30,16.95106366,16.95106366,55
2018/3/12 12:30,15.11491933,764,23.7997841,272.8046388,30,16.51679868,16.51679868,55
2018/3/12 12:40,15.29617376,761,23.59728473,251.9055475,30,15.87153262,15.87153262,55
2018/3/12 12:50,15.45807615,756,22.07831021,253.4650834,30,15.92058678,15.92058678,55
2018/3/12 13:00,15.59989722,750,21.87976922,272.6952054,30,16.51348556,16.51348556,55
2018/3/12 13:10,15.72099812,743,22.93159876,220.6138173,30,14.85307434,14.85307434,55
2018/3/12 13:20,15.82083337,735,21.3131251,258.7876694,30,16.0868788,16.0868788,55
2018/3/12 13:30,15.89895326,726,22.07171791,288.0535474,30,16.97214033,16.97214033,55
2018/3/12 13:40,15.9550059,715,21.29364041,242.5013666,30,15.57245538,15.57245538,55
2018/3/12 13:50,15.98873879,703,21.17343297,270.1781212,30,16.43709589,16.43709589,55
2018/3/12 14:00,16,690,19.97249263,258.1656474,30,16.06753395,16.06753395,55
2018/3/12 14:10,15.98873879,676,20.68167615,219.1008795,30,14.8020566,14.8020566,55
2018/3/12 14:20,15.9550059,660,19.40451642,218.640233,30,14.78648819,14.78648819,55
2018/3/12 14:30,15.89895326,644,19.50603671,224.7363786,30,14.99121005,14.99121005,55
2018/3/12 14:40,15.82083337,626,19.0144126,205.7549121,30,14.34415951,14.34415951,55
2018/3/12 14:50,15.72099812,606,17.66492243,217.696879,30,14.75455452,14.75455452,55
2018/3/12 15:00,15.59989722,586,17.97154818,222.8386392,30,14.92778079,14.92778079,55
2018/3/12 15:10,15.45807615,565,18.48097217,189.2952814,30,13.75846217,13.75846217,55
2018/3/12 15:20,15.29617376,542,17.11456663,195.7744913,30,13.9919438,13.9919438,55
2018/3/12 15:30,15.11491933,518,15.89481957,224.3900463,30,14.97965441,14.97965441,55
2018/3/12 15:40,14.91512931,493,16.43769182,160.967442,30,12.68729451,12.68729451,55
2018/3/12 15:50,14.69770366,466,16.63332355,155.0613582,30,12.45236356,12.45236356,55
2018/3/12 16:00,14.46362177,439,14.96928365,137.370155,30,11.72050148,11.72050148,55
2018/3/12 16:10,14.21393805,410,15.59679453,132.1671453,30,11.49639706,11.49639706,55
2018/3/12 16:20,13.9497772,380,15.11822999,148.6419489,30,12.19188045,12.19188045,55
2018/3/12 16:30,13.67232913,348,14.542502,121.8638514,30,11.03919614,11.03919614,55
2018/3/12 16:40,13.3828436,316,13.54885163,96.65220612,30,9.831185387,9.831185387,55
2018/3/12 16:50,13.08262459,282,14.4478416,91.08100006,30,9.543636627,9.543636627,55
2018/3/12 17:00,12.77302444,247,12.84182452,76.78922905,30,8.762946368,8.762946368,55
2018/3/12 17:10,12.45543772,211,13.03780465,62.73257425,30,7.920389779,7.920389779,55
2018/3/12 17:20,12.13129501,174,12.39419004,55.36946201,30,7.441065919,7.441065919,55
2018/3/12 17:30,11.8020564,135,11.13126159,45.63031414,30,6.755021402,6.755021402,55
2018/3/12 17:40,11.46920495,96,11.60201939,33.43935009,30,5.782676723,5.782676723,55
2018/3/12 17:50,11.13423996,55,10.92352225,17.26509415,30,4.155128656,4.155128656,55
2018/3/12 18:00,10.7986703,12,11.11358414,3.884919078,30,1.971019807,1.971019807,55
2018/3/12 18:10,10.46400752,0,10.46400752,0,30,0,0,55
2018/3/12 18:20,10.13175911,0,10.13175911,0,30,0,0,55
2018/3/12 18:30,9.803421679,0,9.803421679,0,30,0,0,55
2018/3/12 18:40,9.480474212,0,9.480474212,0,30,0,0,55
2018/3/12 18:50,9.164371424,0,9.164371424,0,30,0,0,55
2018/3/12 19:00,8.856537193,0,8.856537193,0,30,0,0,55
2018/3/12 19:10,8.558358154,0,8.558358154,0,30,0,0,55
2018/3/12 19:20,8.271177449,0,8.271177449,0,30,0,0,55
2018/3/12 19:30,7.996288679,0,7.996288679,0,30,0,0,55
2018/3/12 19:40,7.734930075,0,7.734930075,0,30,0,0,55
2018/3/12 19:50,7.488278923,0,7.488278923,0,30,0,0,55
2018/3/12 20:00,7.257446259,0,7.257446259,0,30,0,0,55
2018/3/12 20:10,7.043471865,0,7.043471865,0,30,0,0,55
2018/3/12 20:20,6.847319584,0,6.847319584,0,30,0,0,55
2018/3/12 20:30,6.669872981,0,6.669872981,0,30,0,0,55
2018/3/12 20:40,6.511931362,0,6.511931362,0,30,0,0,55
2018/3/12 20:50,6.374206171,0,6.374206171,0,30,0,0,55
2018/3/12 21:00,6.25731779,0,6.25731779,0,30,0,0,55
2018/3/12 21:10,6.16179274,0,6.16179274,0,30,0,0,55
2018/3/12 21:20,6.088061313,0,6.088061313,0,30,0,0,55
2018/3/12 21:30,6.03645563,0,6.03645563,0,30,0,0,55
2018/3/12 21:40,6.007208147,0,6.007208147,0,30,0,0,55
2018/3/12 21:50,6.000450611,0,6.000450611,0,30,0,0,55
2018/3/12 22:00,6.016213459,0,6.016213459,0,30,0,0,55
2018/3/12 22:10,6.05442569,0,6.05442569,0,30,0,0,55
2018/3/12 22:20,6.114915175,0,6.114915175,0,30,0,0,55
2018/3/12 22:30,6.197409442,0,6.197409442,0,30,0,0,55
2018/3/12 22:40,6.301536896,0,6.301536896,0,30,0,0,55
2018/3/12 22:50,6.426828497,0,6.426828497,0,30,0,0,55
2018/3/12 23:00,6.572719872,0,6.572719872,0,30,0,0,55
2018/3/12 23:10,6.738553854,0,6.738553854,0,30,0,0,55
2018/3/12 23:20,6.923583448,0,6.923583448,0,30,0,0,55
2018/3/12 23:30,7.126975191,0,7.126975191,0,30,0,0,55
2018/3/12 23:40,7.347812908,0,7.347812908,0,30,0,0,55
2018/3/12 23:50,7.58510184,0,7.58510184,0,30,0,0,55
2018/3/13 0:00,8.246797848,0,8.246797848,0,30,0,0,55
2018/3/13 0:10,8.09578237,0,8.09578237,0,30,0,0,55
2018/3/13 0:20,7.933173497,0,7.933173497,0,30,0,0,55
2018/3/13 0:30,7.75969748,0,7.75969748,0,30,0,0,55
2018/3/13 0:40,7.576129107,0,7.576129107,0,30,0,0,55
2018/3/13 0:50,7.383288236,0,7.383288236,0,30,0,0,55
2018/3/13 1:00,7.182036143,0,7.182036143,0,30,0,0,55
2018/3/13 1:10,6.973271668,0,6.973271668,0,30,0,0,55
2018/3/13 1:20,6.757927205,0,6.757927205,0,30,0,0,55
2018/3/13 1:30,6.536964533,0,6.536964533,0,30,0,0,55
2018/3/13 1:40,6.311370526,0,6.311370526,0,30,0,0,55
2018/3/13 1:50,6.082152741,0,6.082152741,0,30,0,0,55
2018/3/13 2:00,5.850334921,0,5.850334921,0,30,0,0,55
2018/3/13 2:10,5.61695242,0,5.61695242,0,30,0,0,55
2018/3/13 2:20,5.38304758,0,5.38304758,0,30,0,0,55
2018/3/13 2:30,5.149665079,0,5.149665079,0,30,0,0,55
2018/3/13 2:40,4.917847259,0,4.917847259,0,30,0,0,55
2018/3/13 2:50,4.688629474,0,4.688629474,0,30,0,0,55
2018/3/13 3:00,4.463035467,0,4.463035467,0,30,0,0,55
2018/3/13 3:10,4.242072795,0,4.242072795,0,30,0,0,55
2018/3/13 3:20,4.026728332,0,4.026728332,0,30,0,0,55
2018/3/13 3:30,3.817963857,0,3.817963857,0,30,0,0,55
2018/3/13 3:40,3.616711764,0,3.616711764,0,30,0,0,55
2018/3/13 3:50,3.423870893,0,3.423870893,0,30,0,0,55
2018/3/13 4:00,3.24030252,0,3.24030252,0,30,0,0,55
2018/3/13 4:10,3.066826503,0,3.066826503,0,30,0,0,55
2018/3/13 4:20,2.90421763,0,2.90421763,0,30,0,0,55
2018/3/13 4:30,2.753202152,0,2.753202152,0,30,0,0,55
2018/3/13 4:40,2.614454539,0,2.614454539,0,30,0,0,55
2018/3/13 4:50,2.488594473,0,2.488594473,0,30,0,0,55
2018/3/13 5:00,2.376184074,0,2.376184074,0,30,0,0,55
2018/3/13 5:10,2.277725397,0,2.277725397,0,30,0,0,55
2018/3/13 5:20,2.193658179,0,2.193658179,0,30,0,0,55
2018/3/13 5:30,2.124357887,0,2.124357887,0,30,0,0,55
2018/3/13 5:40,2.070134032,0,2.070134032,0,30,0,0,55
2018/3/13 5:50,2.031228791,0,2.031228791,0,30,0,0,55
2018/3/13 6:00,2.007815925,0,2.007815925,0,30,0,0,55
2018/3/13 6:10,2,0,2.107337605,0,30,0,0,55
2018/3/13 6:20,2.007815925,42,2.466393448,16.95846591,30,4.118065797,4.118065797,55
2018/3/13 6:30,2.031228791,83,2.859297441,35.43347908,30,5.952602715,5.952602715,55
2018/3/13 6:40,2.070134032,124,1.482665895,48.52622326,30,6.966076604,6.966076604,55
2018/3/13 6:50,2.124357887,163,3.001270418,55.75293609,30,7.466788874,7.466788874,55
2018/3/13 7:00,2.193658179,200,2.511076917,75.06797464,30,8.664177666,8.664177666,55
2018/3/13 7:10,2.277725397,237,1.995081957,86.48881862,30,9.299936485,9.299936485,55
2018/3/13 7:20,2.376184074,272,3.077619125,113.4382106,30,10.65073756,10.65073756,55
2018/3/13 7:30,2.488594473,306,3.754157733,115.0402531,30,10.72568194,10.72568194,55
2018/3/13 7:40,2.614454539,339,2.640515636,137.6232209,30,11.73129238,11.73129238,55
2018/3/13 7:50,2.753202152,371,3.915267806,141.4313338,30,11.89249065,11.89249065,55
2018/3/13 8:00,2.90421763,401,4.278404331,164.6161625,30,12.83028302,12.83028302,55
2018/3/13 8:10,3.066826503,431,3.784610713,165.0038785,30,12.84538355,12.84538355,55
2018/3/13 8:20,3.24030252,459,4.816807355,174.3662908,30,13.20478287,13.20478287,55
2018/3/13 8:30,3.423870893,486,4.826349641,188.2315845,30,13.71975162,13.71975162,55
2018/3/13 8:40,3.616711764,511,5.782856798,153.0694054,30,12.37212211,12.37212211,55
2018/3/13 8:50,3.817963857,536,5.222244932,167.2179923,30,12.93127961,12.93127961,55
2018/3/13 9:00,4.026728332,559,5.398182474,177.928599,30,13.33898793,13.33898793,55
2018/3/13 9:10,4.242072795,581,5.99996685,201.3116203,30,14.18843262,14.18843262,55
2018/3/13 9:20,4.463035467,602,7.818571212,198.9036008,30,14.10331879,14.10331879,55
2018/3/13 9:30,4.688629474,621,7.408314588,214.3006785,30,14.63901221,14.63901221,55
2018/3/13 9:40,4.917847259,640,8.589507774,207.2698069,30,14.39686795,14.39686795,55
2018/3/13 9:50,5.149665079,657,9.400571107,271.4132436,30,16.47462423,16.47462423,55
2018/3/13 10:00,5.38304758,673,9.640032732,207.5554779,30,14.40678583,14.40678583,55
2018/3/13 10:10,5.61695242,688,9.099632877,221.2315476,30,14.8738545,14.8738545,55
2018/3/13 10:20,5.850334921,701,9.706708722,234.0804111,30,15.29968663,15.29968663,55
2018/3/13 10:30,6.082152741,714,11.97775842,263.657029,30,16.23751918,16.23751918,55
2018/3/13 10:40,6.311370526,725,10.87301517,257.4456834,30,16.04511401,16.04511401,55
2018/3/13 10:50,6.536964533,735,11.58347194,253.945374,30,15.93566359,15.93566359,55
2018/3/13 11:00,6.757927205,743,12.21177149,251.3662272,30,15.85453333,15.85453333,55
2018/3/13 11:10,6.973271668,751,14.22067604,259.2841567,30,16.10230284,16.10230284,55
2018/3/13 11:20,7.182036143,757,14.62567211,264.0031741,30,16.24817448,16.24817448,55
2018/3/13 11:30,7.383288236,762,15.15680623,253.7763011,30,15.93035785,15.93035785,55
2018/3/13 11:40,7.576129107,766,15.91724303,251.9098854,30,15.87166927,15.87166927,55
2018/3/13 11:50,7.75969748,769,17.4262159,281.1644507,30,16.76795905,16.76795905,55
2018/3/13 12:00,7.933173497,770,16.7335082,232.3006967,30,15.24141387,15.24141387,55
2018/3/13 12:10,8.09578237,770,16.75399763,288.6226636,30,16.98889825,16.98889825,55
2018/3/13 12:20,8.246797848,769,17.51861336,263.844164,30,16.24328058,16.24328058,55
2018/3/13 12:30,8.385545461,767,17.03620944,281.2478516,30,16.77044578,16.77044578,55
2018/3/13 12:40,8.511405527,764,15.7869268,256.9643776,30,16.03010847,16.03010847,55
2018/3/13 12:50,8.623815926,759,16.28733805,258.4849396,30,16.07746683,16.07746683,55
2018/3/13 13:00,8.722274603,754,15.55890988,278.2497888,30,16.68082099,16.68082099,55
2018/3/13 13:10,8.806341821,746,15.68389254,263.3541711,30,16.22819063,16.22819063,55
2018/3/13 13:20,8.875642113,738,15.01846314,248.6508701,30,15.76866735,15.76866735,55
2018/3/13 13:30,8.929865968,729,14.17094267,272.1113074,30,16.49579666,16.49579666,55
2018/3/13 13:40,8.968771209,718,13.89513883,290.8697521,30,17.05490405,17.05490405,55
2018/3/13 13:50,8.992184075,706,14.45822345,221.5156839,30,14.88340297,14.88340297,55
2018/3/13 14:00,9,693,13.37771265,208.7215804,30,14.44719974,14.44719974,55
2018/3/13 14:10,8.992184075,679,13.7058049,248.951345,30,15.77819207,15.77819207,55
2018/3/13 14:20,8.968771209,663,13.23364792,218.3904675,30,14.77804004,14.77804004,55
2018/3/13 14:30,8.929865968,647,12.42390803,232.4360777,30,15.24585444,15.24585444,55
2018/3/13 14:40,8.875642113,629,12.40843723,272.1840188,30,16.49800045,16.49800045,55
2018/3/13 14:50,8.806341821,610,11.77460064,192.795133,30,13.88506871,13.88506871,55
2018/3/13 15:00,8.722274603,589,10.8201204,225.6042604,30,15.02012851,15.02012851,55
2018/3/13 15:10,8.623815926,568,11.22959025,231.3363038,30,15.20974371,15.20974371,55
2018/3/13 15:20,8.511405527,545,10.23615761,186.775523,30,13.66658418,13.66658418,55
2018/3/13 15:30,8.385545461,521,10.22856019,161.3500745,30,12.70236492,12.70236492,55
2018/3/13 15:40,8.246797848,496,10.2218147,164.7248414,30,12.83451758,12.83451758,55
2018/3/13 15:50,8.09578237,470,10.26110025,158.895962,30,12.60539416,12.60539416,55
2018/3/13 16:00,7.933173497,442,9.305833907,176.2794735,30,13.27702804,13.27702804,55
2018/3/13 16:10,7.75969748,413,8.621193467,145.6100498,30,12.06689893,12.06689893,55
2018/3/13 16:20,7.576129107,383,8.710503063,136.0839267,30,11.66550156,11.66550156,55
2018/3/13 16:30,7.383288236,352,8.7830185,128.9246321,30,11.35449832,11.35449832,55
2018/3/13 16:40,7.182036143,320,8.236344352,105.6286845,30,10.27758164,10.27758164,55
2018/3/13 16:50,6.973271668,286,7.153356799,82.32082875,30,9.073082649,9.073082649,55
2018/3/13 17:00,6.757927205,251,7.952170778,85.80193184,30,9.26293322,9.26293322,55
2018/3/13 17:10,6.536964533,215,7.717216262,75.97764307,30,8.716515535,8.716515535,55
2018/3/13 17:20,6.311370526,178,6.770188436,70.682619,30,8.407295582,8.407295582,55
2018/3/13 17:30,6.082152741,139,6.9181055,51.37996778,30,7.167982128,7.167982128,55
2018/3/13 17:40,5.850334921,100,6.153123368,28.89382116,30,5.375297309,5.375297309,55
2018/3/13 17:50,5.61695242,59,5.159513587,18.67167513,30,4.321073378,4.321073378,55
2018/3/13 18:00,5.38304758,17,5.424972062,5.834425233,30,2.415455492,2.415455492,55
2018/3/13 18:10,5.149665079,0,5.149665079,0,30,0,0,55
2018/3/13 18:20,4.917847259,0,4.917847259,0,30,0,0,55
2018/3/13 18:30,4.688629474,0,4.688629474,0,30,0,0,55
2018/3/13 18:40,4.463035467,0,4.463035467,0,30,0,0,55
2018/3/13 18:50,4.242072795,0,4.242072795,0,30,0,0,55
2018/3/13 19:00,4.026728332,0,4.026728332,0,30,0,0,55
2018/3/13 19:10,3.817963857,0,3.817963857,0,30,0,0,55
2018/3/13 19:20,3.616711764,0,3.616711764,0,30,0,0,55
2018/3/13 19:30,3.423870893,0,3.423870893,0,30,0,0,55
2018/3/13 19:40,3.24030252,0,3.24030252,0,30,0,0,55
2018/3/13 19:50,3.066826503,0,3.066826503,0,30,0,0,55
2018/3/13 20:00,2.90421763,0,2.90421763,0,30,0,0,55
2018/3/13 20:10,2.753202152,0,2.753202152,0,30,0,0,55
2018/3/13 20:20,2.614454539,0,2.614454539,0,30,0,0,55
2018/3/13 20:30,2.488594473,0,2.488594473,0,30,0,0,55
2018/3/13 20:40,2.376184074,0,2.376184074,0,30,0,0,55
2018/3/13 20:50,2.277725397,0,2.277725397,0,30,0,0,55
2018/3/13 21:00,2.193658179,0,2.193658179,0,30,0,0,55
2018/3/13 21:10,2.124357887,0,2.124357887,0,30,0,0,55
2018/3/13 21:20,2.070134032,0,2.070134032,0,30,0,0,55
2018/3/13 21:30,2.031228791,0,2.031228791,0,30,0,0,55
2018/3/13 21:40,2.007815925,0,2.007815925,0,30,0,0,55
2018/3/13 21:50,2,0,2,0,30,0,0,55
2018/3/13 22:00,2.007815925,0,2.007815925,0,30,0,0,55
2018/3/13 22:10,2.031228791,0,2.031228791,0,30,0,0,55
2018/3/13 22:20,2.070134032,0,2.070134032,0,30,0,0,55
2018/3/13 22:30,2.124357887,0,2.124357887,0,30,0,0,55
2018/3/13 22:40,2.193658179,0,2.193658179,0,30,0,0,55
2018/3/13 22:50,2.277725397,0,2.277725397,0,30,0,0,55
2018/3/13 23:00,2.376184074,0,2.376184074,0,30,0,0,55
2018/3/13 23:10,2.488594473,0,2.488594473,0,30,0,0,55
2018/3/13 23:20,2.614454539,0,2.614454539,0,30,0,0,55
2018/3/13 23:30,2.753202152,0,2.753202152,0,30,0,0,55
2018/3/13 23:40,2.90421763,0,2.90421763,0,30,0,0,55
2018/3/13 23:50,3.066826503,0,3.066826503,0,30,0,0,55
2018/3/14 0:00,10.55281269,0,10.55281269,0,30,0,0,55
2018/3/14 0:10,10.26904773,0,10.26904773,0,30,0,0,55
2018/3/14 0:20,9.964073367,0,9.964073367,0,30,0,0,55
2018/3/14 0:30,9.639245906,0,9.639245906,0,30,0,0,55
2018/3/14 0:40,9.296009956,0,9.296009956,0,30,0,0,55
2018/3/14 0:50,8.935891992,0,8.935891992,0,30,0,0,55
2018/3/14 1:00,8.560493568,0,8.560493568,0,30,0,0,55
2018/3/14 1:10,8.171484196,0,8.171484196,0,30,0,0,55
2018/3/14 1:20,7.77059392,0,7.77059392,0,30,0,0,55
2018/3/14 1:30,7.359605619,0,7.359605619,0,30,0,0,55
2018/3/14 1:40,6.940347086,0,6.940347086,0,30,0,0,55
2018/3/14 1:50,6.514682889,0,6.514682889,0,30,0,0,55
2018/3/14 2:00,6.084506089,0,6.084506089,0,30,0,0,55
2018/3/14 2:10,5.651729811,0,5.651729811,0,30,0,0,55
2018/3/14 2:20,5.218278745,0,5.218278745,0,30,0,0,55
2018/3/14 2:30,4.786080579,0,4.786080579,0,30,0,0,55
2018/3/14 2:40,4.357057431,0,4.357057431,0,30,0,0,55
2018/3/14 2:50,3.933117296,0,3.933117296,0,30,0,0,55
2018/3/14 3:00,3.516145567,0,3.516145567,0,30,0,0,55
2018/3/14 3:10,3.107996644,0,3.107996644,0,30,0,0,55
2018/3/14 3:20,2.710485689,0,2.710485689,0,30,0,0,55
2018/3/14 3:30,2.325380555,0,2.325380555,0,30,0,0,55
2018/3/14 3:40,1.954393921,0,1.954393921,0,30,0,0,55
2018/3/14 3:50,1.59917568,0,1.59917568,0,30,0,0,55
2018/3/14 4:00,1.261305593,0,1.261305593,0,30,0,0,55
2018/3/14 4:10,0.942286274,0,0.942286274,0,30,0,0,55
2018/3/14 4:20,0.643536497,0,0.643536497,0,30,0,0,55
2018/3/14 4:30,0.366384895,0,0.366384895,0,30,0,0,55
2018/3/14 4:40,0.112064044,0,0.112064044,0,30,0,0,55
2018/3/14 4:50,-0.118295012,0,-0.118295012,0,30,0,0,55
2018/3/14 5:00,-0.323667796,0,-0.323667796,0,30,0,0,55
2018/3/14 5:10,-0.503140954,0,-0.503140954,0,30,0,0,55
2018/3/14 5:20,-0.655916314,0,-0.655916314,0,30,0,0,55
2018/3/14 5:30,-0.781314436,0,-0.781314436,0,30,0,0,55
2018/3/14 5:40,-0.878777637,0,-0.878777637,0,30,0,0,55
2018/3/14 5:50,-0.947872469,0,-0.947872469,0,30,0,0,55
2018/3/14 6:00,-0.988291645,0,-0.988291645,0,30,0,0,55
2018/3/14 6:10,-0.99985541,4,-1.510572858,1.716682689,30,1.310222381,1.310222381,55
2018/3/14 6:20,-0.982512335,46,-1.776498444,21.30373196,30,4.615596599,4.615596599,55
