t,AmbiTemp,Irradiance,ModuleTemp,TruePower,InclAngle,Current,Voltage,Humidity
2018/1/6 13:40,10.97180973,547,14.20150473,186.5505077,30,13.65834938,13.65834938,55
2018/1/6 13:50,10.99294247,533,15.04715558,182.2156982,30,13.4987295,13.4987295,55
2018/1/6 14:00,11,518,13.07367519,167.7160936,30,12.95052484,12.95052484,55
2018/1/6 14:10,10.99294247,502,13.80263933,157.8637852,30,12.56438559,12.56438559,55
2018/1/6 14:20,10.97180973,484,13.12551225,161.6033028,30,12.71232877,12.71232877,55
2018/1/6 14:30,10.93672108,465,12.76800276,155.8153078,30,12.4826002,12.4826002,55
2018/1/6 14:40,10.88787466,445,13.33683458,124.6020567,30,11.16252913,11.16252913,55
2018/1/6 14:50,10.82554623,423,12.81975052,136.5922663,30,11.68726941,11.68726941,55
2018/1/6 15:00,10.75008771,400,11.38500595,148.5780849,30,12.18926105,12.18926105,55
2018/1/6 15:10,10.66192515,376,12.06074587,135.0326409,30,11.62035459,11.62035459,55
2018/1/6 15:20,10.5615563,350,10.68351845,120.8411991,30,10.99277941,10.99277941,55
2018/1/6 15:30,10.44954785,323,11.98938778,102.1295991,30,10.10591901,10.10591901,55
2018/1/6 15:40,10.32653221,295,10.35227525,101.4794786,30,10.07370233,10.07370233,55
2018/1/6 15:50,10.19320393,265,11.42028895,89.8267881,30,9.477699515,9.477699515,55
2018/1/6 16:00,10.05031577,234,10.06416961,77.82434371,30,8.821810682,8.821810682,55
2018/1/6 16:10,9.898674498,201,9.296739499,70.06409814,30,8.370429985,8.370429985,55
2018/1/6 16:20,9.739136272,168,9.699090374,59.17050362,30,7.692236581,7.692236581,55
2018/1/6 16:30,9.572601853,133,9.90464928,50.76527869,30,7.124975698,7.124975698,55
2018/1/6 16:40,9.400011498,96,9.855035637,27.60935642,30,5.254460621,5.254460621,55
2018/1/6 16:50,9.222339656,59,9.53570098,22.55003416,30,4.748687626,4.748687626,55
2018/1/6 17:00,9.040589466,20,9.709806219,8.604458771,30,2.933335775,2.933335775,55
2018/1/6 17:10,8.855787096,0,8.855787096,0,30,0,0,55
2018/1/6 17:20,8.668975943,0,8.668975943,0,30,0,0,55
2018/1/6 17:30,8.481210747,0,8.481210747,0,30,0,0,55
2018/1/6 17:40,8.293551636,0,8.293551636,0,30,0,0,55
2018/1/6 17:50,8.107058138,0,8.107058138,0,30,0,0,55
2018/1/6 18:00,7.922783199,0,7.922783199,0,30,0,0,55
2018/1/6 18:10,7.74176724,0,7.74176724,0,30,0,0,55
2018/1/6 18:20,7.565032281,0,7.565032281,0,30,0,0,55
2018/1/6 18:30,7.393576173,0,7.393576173,0,30,0,0,55
2018/1/6 18:40,7.228366961,0,7.228366961,0,30,0,0,55
2018/1/6 18:50,7.07033742,0,7.07033742,0,30,0,0,55
2018/1/6 19:00,6.920379788,0,6.920379788,0,30,0,0,55
2018/1/6 19:10,6.77934073,0,6.77934073,0,30,0,0,55
2018/1/6 19:20,6.648016557,0,6.648016557,0,30,0,0,55
2018/1/6 19:30,6.527148727,0,6.527148727,0,30,0,0,55
2018/1/6 19:40,6.417419662,0,6.417419662,0,30,0,0,55
2018/1/6 19:50,6.319448897,0,6.319448897,0,30,0,0,55
2018/1/6 20:00,6.233789577,0,6.233789577,0,30,0,0,55
2018/1/6 20:10,6.160925335,0,6.160925335,0,30,0,0,55
2018/1/6 20:20,6.101267566,0,6.101267566,0,30,0,0,55
2018/1/6 20:30,6.055153098,0,6.055153098,0,30,0,0,55
2018/1/6 20:40,6.022842295,0,6.022842295,0,30,0,0,55
2018/1/6 20:50,6.004517585,0,6.004517585,0,30,0,0,55
2018/1/6 21:00,6.000282429,0,6.000282429,0,30,0,0,55
2018/1/6 21:10,6.010160739,0,6.010160739,0,30,0,0,55
2018/1/6 21:20,6.034096741,0,6.034096741,0,30,0,0,55
2018/1/6 21:30,6.071955294,0,6.071955294,0,30,0,0,55
2018/1/6 21:40,6.123522646,0,6.123522646,0,30,0,0,55
2018/1/6 21:50,6.188507646,0,6.188507646,0,30,0,0,55
2018/1/6 22:00,6.266543388,0,6.266543388,0,30,0,0,55
2018/1/6 22:10,6.357189281,0,6.357189281,0,30,0,0,55
2018/1/6 22:20,6.459933535,0,6.459933535,0,30,0,0,55
2018/1/6 22:30,6.574196053,0,6.574196053,0,30,0,0,55
2018/1/6 22:40,6.699331708,0,6.699331708,0,30,0,0,55
2018/1/6 22:50,6.834633979,0,6.834633979,0,30,0,0,55
2018/1/6 23:00,6.979338947,0,6.979338947,0,30,0,0,55
2018/1/6 23:10,7.132629605,0,7.132629605,0,30,0,0,55
2018/1/6 23:20,7.293640469,0,7.293640469,0,30,0,0,55
2018/1/6 23:30,7.461462467,0,7.461462467,0,30,0,0,55
2018/1/6 23:40,7.635148075,0,7.635148075,0,30,0,0,55
2018/1/6 23:50,7.813716657,0,7.813716657,0,30,0,0,55
2018/1/7 0:00,12.99887035,0,12.99887035,0,30,0,0,55
2018/1/7 0:10,12.99745852,0,12.99745852,0,30,0,0,55
2018/1/7 0:20,12.98194599,0,12.98194599,0,30,0,0,55
2018/1/7 0:30,12.95242032,0,12.95242032,0,30,0,0,55
2018/1/7 0:40,12.90904824,0,12.90904824,0,30,0,0,55
2018/1/7 0:50,12.8520746,0,12.8520746,0,30,0,0,55
2018/1/7 1:00,12.7818211,0,12.7818211,0,30,0,0,55
2018/1/7 1:10,12.69868438,0,12.69868438,0,30,0,0,55
2018/1/7 1:20,12.60313383,0,12.60313383,0,30,0,0,55
2018/1/7 1:30,12.49570894,0,12.49570894,0,30,0,0,55
2018/1/7 1:40,12.37701623,0,12.37701623,0,30,0,0,55
2018/1/7 1:50,12.24772584,0,12.24772584,0,30,0,0,55
2018/1/7 2:00,12.10856775,0,12.10856775,0,30,0,0,55
2018/1/7 2:10,11.96032764,0,11.96032764,0,30,0,0,55
2018/1/7 2:20,11.80384249,0,11.80384249,0,30,0,0,55
2018/1/7 2:30,11.63999581,0,11.63999581,0,30,0,0,55
2018/1/7 2:40,11.46971269,0,11.46971269,0,30,0,0,55
2018/1/7 2:50,11.29395455,0,11.29395455,0,30,0,0,55
2018/1/7 3:00,11.11371372,0,11.11371372,0,30,0,0,55
2018/1/7 3:10,10.93000785,0,10.93000785,0,30,0,0,55
2018/1/7 3:20,10.74387414,0,10.74387414,0,30,0,0,55
2018/1/7 3:30,10.55636351,0,10.55636351,0,30,0,0,55
2018/1/7 3:40,10.36853466,0,10.36853466,0,30,0,0,55
2018/1/7 3:50,10.18144806,0,10.18144806,0,30,0,0,55
2018/1/7 4:00,9.996160011,0,9.996160011,0,30,0,0,55
2018/1/7 4:10,9.813716657,0,9.813716657,0,30,0,0,55
2018/1/7 4:20,9.635148075,0,9.635148075,0,30,0,0,55
2018/1/7 4:30,9.461462467,0,9.461462467,0,30,0,0,55
2018/1/7 4:40,9.293640469,0,9.293640469,0,30,0,0,55
2018/1/7 4:50,9.132629605,0,9.132629605,0,30,0,0,55
2018/1/7 5:00,8.979338947,0,8.979338947,0,30,0,0,55
2018/1/7 5:10,8.834633979,0,8.834633979,0,30,0,0,55
2018/1/7 5:20,8.699331708,0,8.699331708,0,30,0,0,55
2018/1/7 5:30,8.574196053,0,8.574196053,0,30,0,0,55
2018/1/7 5:40,8.459933535,0,8.459933535,0,30,0,0,55
2018/1/7 5:50,8.357189281,0,8.357189281,0,30,0,0,55
2018/1/7 6:00,8.266543388,0,8.266543388,0,30,0,0,55
2018/1/7 6:10,8.188507646,0,8.188507646,0,30,0,0,55
2018/1/7 6:20,8.123522646,0,8.123522646,0,30,0,0,55
2018/1/7 6:30,8.071955294,0,8.071955294,0,30,0,0,55
2018/1/7 6:40,8.034096741,0,8.034096741,0,30,0,0,55
2018/1/7 6:50,8.010160739,0,8.010160739,0,30,0,0,55
2018/1/7 7:00,8.000282429,0,8.000282429,0,30,0,0,55
2018/1/7 7:10,8.004517585,31,7.645926172,10.82453353,30,3.290065885,3.290065885,55
2018/1/7 7:20,8.022842295,70,8.725174655,23.84208327,30,4.882835577,4.882835577,55
2018/1/7 7:30,8.055153098,108,9.060893119,39.14551293,30,6.25663751,6.25663751,55
2018/1/7 7:40,8.101267566,144,7.340159321,47.75545827,30,6.910532415,6.910532415,55
2018/1/7 7:50,8.160925335,178,8.032711337,53.33340721,30,7.302972491,7.302972491,55
2018/1/7 8:00,8.233789577,212,8.043614397,73.91308353,30,8.597271866,8.597271866,55
2018/1/7 8:10,8.319448897,244,9.183563841,81.91436599,30,9.050655556,9.050655556,55
2018/1/7 8:20,8.417419662,274,8.95772095,88.90425754,30,9.428905426,9.428905426,55
2018/1/7 8:30,8.527148727,304,9.195227814,112.4883015,30,10.60605023,10.60605023,55
2018/1/7 8:40,8.648016557,332,9.392587803,132.1200511,30,11.49434866,11.49434866,55
2018/1/7 8:50,8.77934073,358,8.858494143,125.1929137,30,11.18896392,11.18896392,55
2018/1/7 9:00,8.920379788,384,9.437922383,119.1093278,30,10.913722,10.913722,55
2018/1/7 9:10,9.07033742,408,9.870621866,134.1442528,30,11.582066,11.582066,55
2018/1/7 9:20,9.228366961,430,9.889896482,132.0392331,30,11.49083257,11.49083257,55
2018/1/7 9:30,9.393576173,452,12.04102926,153.3181372,30,12.38217013,12.38217013,55
2018/1/7 9:40,9.565032281,472,12.6447179,167.8273308,30,12.95481882,12.95481882,55
2018/1/7 9:50,9.74176724,490,11.88804609,172.7284676,30,13.14262027,13.14262027,55
2018/1/7 10:00,9.922783199,507,11.93666353,196.3400055,30,14.01213779,14.01213779,55
2018/1/7 10:10,10.10705814,523,12.47891306,192.3603457,30,13.86940322,13.86940322,55
2018/1/7 10:20,10.29355164,538,13.50245565,200.9902062,30,14.17710147,14.17710147,55
2018/1/7 10:30,10.48121075,551,14.46743225,245.3245536,30,15.66283989,15.66283989,55
2018/1/7 10:40,10.66897594,563,14.11868513,188.7630161,30,13.73910536,13.73910536,55
2018/1/7 10:50,10.8557871,574,14.95859112,219.2188769,30,14.8060419,14.8060419,55
2018/1/7 11:00,11.04058947,583,15.76025628,184.8842524,30,13.59721488,13.59721488,55
2018/1/7 11:10,11.22233966,591,16.49592226,219.4679403,30,14.81445039,14.81445039,55
2018/1/7 11:20,11.4000115,598,16.73461326,213.9741355,30,14.62785478,14.62785478,55
2018/1/7 11:30,11.57260185,603,17.2284998,207.9313362,30,14.41982442,14.41982442,55
2018/1/7 11:40,11.73913627,607,18.66743989,197.8730964,30,14.06673723,14.06673723,55
2018/1/7 11:50,11.8986745,609,18.10247967,231.8394019,30,15.22627341,15.22627341,55
2018/1/7 12:00,12.05031577,610,20.03165353,247.4153515,30,15.72944219,15.72944219,55
2018/1/7 12:10,12.19320393,610,19.11958353,198.5918954,30,14.09226367,14.09226367,55
2018/1/7 12:20,12.32653221,609,20.11375045,206.0029483,30,14.3528028,14.3528028,55
2018/1/7 12:30,12.44954785,606,19.72509907,239.8438293,30,15.48689218,15.48689218,55
2018/1/7 12:40,12.5615563,602,17.74421485,211.1035586,30,14.52940324,14.52940324,55
2018/1/7 12:50,12.66192515,596,18.4723867,208.8412177,30,14.45133965,14.45133965,55
2018/1/7 13:00,12.75008771,589,17.21820495,188.0893219,30,13.71456605,13.71456605,55
2018/1/7 13:10,12.82554623,581,17.44956851,186.5801543,30,13.65943463,13.65943463,55
2018/1/7 13:20,12.88787466,572,18.06524468,216.1228867,30,14.70111855,14.70111855,55
2018/1/7 13:30,12.93672108,561,16.48079897,191.6039794,30,13.84210892,13.84210892,55
2018/1/7 13:40,12.97180973,549,16.02432433,184.8652685,30,13.59651678,13.59651678,55
2018/1/7 13:50,12.99294247,535,16.18146662,173.4976727,30,13.17185153,13.17185153,55
2018/1/7 14:00,13,520,15.6531396,165.4057686,30,12.8610174,12.8610174,55
2018/1/7 14:10,12.99294247,504,15.55101064,157.5721008,30,12.55277263,12.55277263,55
2018/1/7 14:20,12.97180973,487,14.91052305,174.8626412,30,13.22356386,13.22356386,55
2018/1/7 14:30,12.93672108,468,15.31457327,160.2675353,30,12.65968149,12.65968149,55
2018/1/7 14:40,12.88787466,447,15.45185998,132.6443801,30,11.5171342,11.5171342,55
2018/1/7 14:50,12.82554623,426,13.58976847,162.2745922,30,12.7387045,12.7387045,55
2018/1/7 15:00,12.75008771,403,15.04275246,142.1856719,30,11.92416336,11.92416336,55
2018/1/7 15:10,12.66192515,379,13.43712274,136.5398707,30,11.68502763,11.68502763,55
2018/1/7 15:20,12.5615563,353,14.42696607,119.9884952,30,10.95392602,10.95392602,55
2018/1/7 15:30,12.44954785,326,12.66540873,134.8571662,30,11.61280182,11.61280182,55
2018/1/7 15:40,12.32653221,298,13.33576463,105.9569716,30,10.29354029,10.29354029,55
2018/1/7 15:50,12.19320393,268,13.33931212,94.16724043,30,9.703980648,9.703980648,55
2018/1/7 16:00,12.05031577,237,11.51004082,87.06940602,30,9.331098865,9.331098865,55
2018/1/7 16:10,11.8986745,205,12.11597002,68.58975923,30,8.281893457,8.281893457,55
2018/1/7 16:20,11.73913627,171,11.28034014,59.16664813,30,7.691985968,7.691985968,55
2018/1/7 16:30,11.57260185,136,12.58402979,43.56310552,30,6.600235263,6.600235263,55
2018/1/7 16:40,11.4000115,100,12.25865191,33.75931437,30,5.810276617,5.810276617,55
2018/1/7 16:50,11.22233966,63,10.5828182,21.3558739,30,4.621241597,4.621241597,55
2018/1/7 17:00,11.04058947,24,10.88968723,8.284827728,30,2.878337667,2.878337667,55
2018/1/7 17:10,10.8557871,0,10.8557871,0,30,0,0,55
2018/1/7 17:20,10.66897594,0,10.66897594,0,30,0,0,55
2018/1/7 17:30,10.48121075,0,10.48121075,0,30,0,0,55
2018/1/7 17:40,10.29355164,0,10.29355164,0,30,0,0,55
2018/1/7 17:50,10.10705814,0,10.10705814,0,30,0,0,55
2018/1/7 18:00,9.922783199,0,9.922783199,0,30,0,0,55
2018/1/7 18:10,9.74176724,0,9.74176724,0,30,0,0,55
2018/1/7 18:20,9.565032281,0,9.565032281,0,30,0,0,55
2018/1/7 18:30,9.393576173,0,9.393576173,0,30,0,0,55
2018/1/7 18:40,9.228366961,0,9.228366961,0,30,0,0,55
2018/1/7 18:50,9.07033742,0,9.07033742,0,30,0,0,55
2018/1/7 19:00,8.920379788,0,8.920379788,0,30,0,0,55
2018/1/7 19:10,8.77934073,0,8.77934073,0,30,0,0,55
2018/1/7 19:20,8.648016557,0,8.648016557,0,30,0,0,55
2018/1/7 19:30,8.527148727,0,8.527148727,0,30,0,0,55
2018/1/7 19:40,8.417419662,0,8.417419662,0,30,0,0,55
2018/1/7 19:50,8.319448897,0,8.319448897,0,30,0,0,55
2018/1/7 20:00,8.233789577,0,8.233789577,0,30,0,0,55
2018/1/7 20:10,8.160925335,0,8.160925335,0,30,0,0,55
2018/1/7 20:20,8.101267566,0,8.101267566,0,30,0,0,55
2018/1/7 20:30,8.055153098,0,8.055153098,0,30,0,0,55
2018/1/7 20:40,8.022842295,0,8.022842295,0,30,0,0,55
2018/1/7 20:50,8.004517585,0,8.004517585,0,30,0,0,55
2018/1/7 21:00,8.000282429,0,8.000282429,0,30,0,0,55
2018/1/7 21:10,8.010160739,0,8.010160739,0,30,0,0,55
2018/1/7 21:20,8.034096741,0,8.034096741,0,30,0,0,55
2018/1/7 21:30,8.071955294,0,8.071955294,0,30,0,0,55
2018/1/7 21:40,8.123522646,0,8.123522646,0,30,0,0,55
2018/1/7 21:50,8.188507646,0,8.188507646,0,30,0,0,55
2018/1/7 22:00,8.266543388,0,8.266543388,0,30,0,0,55
2018/1/7 22:10,8.357189281,0,8.357189281,0,30,0,0,55
2018/1/7 22:20,8.459933535,0,8.459933535,0,30,0,0,55
2018/1/7 22:30,8.574196053,0,8.574196053,0,30,0,0,55
2018/1/7 22:40,8.699331708,0,8.699331708,0,30,0,0,55
2018/1/7 22:50,8.834633979,0,8.834633979,0,30,0,0,55
2018/1/7 23:00,8.979338947,0,8.979338947,0,30,0,0,55
2018/1/7 23:10,9.132629605,0,9.132629605,0,30,0,0,55
2018/1/7 23:20,9.293640469,0,9.293640469,0,30,0,0,55
2018/1/7 23:30,9.461462467,0,9.461462467,0,30,0,0,55
2018/1/7 23:40,9.635148075,0,9.635148075,0,30,0,0,55
2018/1/7 23:50,9.813716657,0,9.813716657,0,30,0,0,55
2018/1/8 0:00,7.997966627,0,7.997966627,0,30,0,0,55
2018/1/8 0:10,7.995425342,0,7.995425342,0,30,0,0,55
2018/1/8 0:20,7.967502777,0,7.967502777,0,30,0,0,55
2018/1/8 0:30,7.914356582,0,7.914356582,0,30,0,0,55
2018/1/8 0:40,7.836286823,0,7.836286823,0,30,0,0,55
2018/1/8 0:50,7.733734284,0,7.733734284,0,30,0,0,55
2018/1/8 1:00,7.607277978,0,7.607277978,0,30,0,0,55
2018/1/8 1:10,7.45763188,0,7.45763188,0,30,0,0,55
2018/1/8 1:20,7.285640898,0,7.285640898,0,30,0,0,55
2018/1/8 1:30,7.092276095,0,7.092276095,0,30,0,0,55
2018/1/8 1:40,6.878629214,0,6.878629214,0,30,0,0,55
2018/1/8 1:50,6.64590651,0,6.64590651,0,30,0,0,55
2018/1/8 2:00,6.395421942,0,6.395421942,0,30,0,0,55
2018/1/8 2:10,6.128589752,0,6.128589752,0,30,0,0,55
2018/1/8 2:20,5.84691648,0,5.84691648,0,30,0,0,55
2018/1/8 2:30,5.551992461,0,5.551992461,0,30,0,0,55
2018/1/8 2:40,5.245482842,0,5.245482842,0,30,0,0,55
2018/1/8 2:50,4.929118185,0,4.929118185,0,30,0,0,55
2018/1/8 3:00,4.604684692,0,4.604684692,0,30,0,0,55
2018/1/8 3:10,4.274014123,0,4.274014123,0,30,0,0,55
2018/1/8 3:20,3.938973451,0,3.938973451,0,30,0,0,55
2018/1/8 3:30,3.601454324,0,3.601454324,0,30,0,0,55
2018/1/8 3:40,3.263362384,0,3.263362384,0,30,0,0,55
2018/1/8 3:50,2.926606505,0,2.926606505,0,30,0,0,55
2018/1/8 4:00,2.59308802,0,2.59308802,0,30,0,0,55
2018/1/8 4:10,2.264689982,0,2.264689982,0,30,0,0,55
2018/1/8 4:20,1.943266534,0,1.943266534,0,30,0,0,55
2018/1/8 4:30,1.630632441,0,1.630632441,0,30,0,0,55
2018/1/8 4:40,1.328552843,0,1.328552843,0,30,0,0,55
2018/1/8 4:50,1.038733288,0,1.038733288,0,30,0,0,55
2018/1/8 5:00,0.762810105,0,0.762810105,0,30,0,0,55
2018/1/8 5:10,0.502341162,0,0.502341162,0,30,0,0,55
2018/1/8 5:20,0.258797074,0,0.258797074,0,30,0,0,55
2018/1/8 5:30,0.033552896,0,0.033552896,0,30,0,0,55
2018/1/8 5:40,-0.172119637,0,-0.172119637,0,30,0,0,55
2018/1/8 5:50,-0.357059294,0,-0.357059294,0,30,0,0,55
2018/1/8 6:00,-0.520221901,0,-0.520221901,0,30,0,0,55
2018/1/8 6:10,-0.660686237,0,-0.660686237,0,30,0,0,55
2018/1/8 6:20,-0.777659238,0,-0.777659238,0,30,0,0,55
2018/1/8 6:30,-0.870480471,0,-0.870480471,0,30,0,0,55
2018/1/8 6:40,-0.938625865,0,-0.938625865,0,30,0,0,55
2018/1/8 6:50,-0.98171067,0,-0.98171067,0,30,0,0,55
2018/1/8 7:00,-0.999491628,0,-0.999491628,0,30,0,0,55
2018/1/8 7:10,-0.991868347,31,-0.419162728,13.35521595,30,3.654478888,3.654478888,55
2018/1/8 7:20,-0.958883868,70,-0.32396861,36.89578274,30,6.074189884,6.074189884,55
2018/1/8 7:30,-0.900724423,108,-1.084304085,47.039582,30,6.858540807,6.858540807,55
2018/1/8 7:40,-0.817718381,144,-0.537367476,63.63097627,30,7.976902674,7.976902674,55
2018/1/8 7:50,-0.710334397,179,-0.702892415,83.6034092,30,9.14348999,9.14348999,55
2018/1/8 8:00,-0.579178762,212,0.417737052,97.58062219,30,9.878290449,9.878290449,55
2018/1/8 8:10,-0.424991985,244,0.567481639,86.89413835,30,9.321702546,9.321702546,55
2018/1/8 8:20,-0.248644608,275,0.008834722,90.73817975,30,9.525659019,9.525659019,55
2018/1/8 8:30,-0.051132292,304,0.225947739,138.0637704,30,11.75005406,11.75005406,55
2018/1/8 8:40,0.166429802,332,-0.021135602,134.1259329,30,11.5812751,11.5812751,55
2018/1/8 8:50,0.402813315,359,0.507346718,155.1457323,30,12.45575097,12.45575097,55
2018/1/8 9:00,0.656683619,384,2.07458248,131.8207717,30,11.48132273,11.48132273,55
2018/1/8 9:10,0.926607356,408,2.747298294,135.799689,30,11.65331236,11.65331236,55
2018/1/8 9:20,1.21106053,431,1.990328721,185.1090953,30,13.60548034,13.60548034,55
2018/1/8 9:30,1.508437112,452,3.924470388,207.0574517,30,14.38949102,14.38949102,55
2018/1/8 9:40,1.817058107,472,2.938026329,225.2723612,30,15.00907596,15.00907596,55
2018/1/8 9:50,2.135181032,491,3.878078924,178.1550625,30,13.34747401,13.34747401,55
2018/1/8 10:00,2.461009758,508,5.265280264,182.0585492,30,13.49290737,13.49290737,55
2018/1/8 10:10,2.792704648,524,5.127073651,173.3070602,30,13.16461394,13.16461394,55
2018/1/8 10:20,3.128392945,539,7.330478612,240.4633513,30,15.50688077,15.50688077,55
2018/1/8 10:30,3.466179345,552,7.779052246,175.6903075,30,13.25482205,13.25482205,55
2018/1/8 10:40,3.804156697,564,8.390508043,232.2301496,30,15.23909937,15.23909937,55
2018/1/8 10:50,4.140416772,575,8.16639692,188.7597926,30,13.73898805,13.73898805,55
2018/1/8 11:00,4.473061039,584,8.36968706,195.1645927,30,13.97013217,13.97013217,55
2018/1/8 11:10,4.80021138,592,9.806489205,185.0216968,30,13.60226807,13.60226807,55
2018/1/8 11:20,5.120020696,599,11.38973283,183.7700136,30,13.55617991,13.55617991,55
2018/1/8 11:30,5.430683335,604,11.38684633,189.4974894,30,13.76580871,13.76580871,55
2018/1/8 11:40,5.73044529,608,11.72605249,196.9502667,30,14.03389706,14.03389706,55
2018/1/8 11:50,6.017614097,610,12.40807656,229.3098159,30,15.14297909,15.14297909,55
2018/1/8 12:00,6.290568393,611,12.92242054,197.689443,30,14.06020779,14.06020779,55
2018/1/8 12:10,6.547767072,611,13.2655837,246.7938186,30,15.70967277,15.70967277,55
2018/1/8 12:20,6.787757985,610,14.28759835,206.7088894,30,14.37737422,14.37737422,55
2018/1/8 12:30,7.009186136,607,13.77050139,200.0212358,30,14.1428864,14.1428864,55
2018/1/8 12:40,7.210801337,603,13.8548368,221.3677472,30,14.87843228,14.87843228,55
2018/1/8 12:50,7.391465264,597,11.90425019,209.5626044,30,14.4762773,14.4762773,55
2018/1/8 13:00,7.550157884,591,13.5801588,223.1301881,30,14.93754291,14.93754291,55
2018/1/8 13:10,7.685983214,582,11.45701662,192.7190877,30,13.88233005,13.88233005,55
2018/1/8 13:20,7.798174381,573,12.15759829,198.5710956,30,14.09152567,14.09152567,55
2018/1/8 13:30,7.886097951,562,12.35217474,210.4351496,30,14.50638306,14.50638306,55
2018/1/8 13:40,7.949257506,550,11.18772357,168.8465002,30,12.99409482,12.99409482,55
2018/1/8 13:50,7.987296445,537,11.08142879,165.6200544,30,12.86934553,12.86934553,55
2018/1/8 14:00,8,522,10.12604261,196.6874554,30,14.02453049,14.02453049,55
2018/1/8 14:10,7.987296445,506,9.711087961,153.6620654,30,12.39605039,12.39605039,55
2018/1/8 14:20,7.949257506,488,10.01125867,189.2041581,30,13.75515024,13.75515024,55
2018/1/8 14:30,7.886097951,469,10.69711535,156.7692668,30,12.52075344,12.52075344,55
2018/1/8 14:40,7.798174381,449,10.27898414,133.8005212,30,11.56721752,11.56721752,55
2018/1/8 14:50,7.685983214,428,8.528114755,138.6640782,30,11.77557125,11.77557125,55
2018/1/8 15:00,7.550157884,405,9.797991623,138.9665512,30,11.78840749,11.78840749,55
2018/1/8 15:10,7.391465264,381,8.442706629,129.7294363,30,11.38988307,11.38988307,55
2018/1/8 15:20,7.210801337,355,9.103903274,113.4535479,30,10.65145755,10.65145755,55
2018/1/8 15:30,7.009186136,329,8.104228544,127.3557022,30,11.28519837,11.28519837,55
2018/1/8 15:40,6.787757985,300,7.539492399,106.5171231,30,10.3207133,10.3207133,55
2018/1/8 15:50,6.547767072,271,7.261913359,100.4014316,30,10.02005148,10.02005148,55
2018/1/8 16:00,6.290568393,240,7.258647681,81.55820879,30,9.030958354,9.030958354,55
2018/1/8 16:10,6.017614097,208,5.358104933,66.93815254,30,8.181573965,8.181573965,55
2018/1/8 16:20,5.73044529,175,6.049210608,59.44493487,30,7.710054142,7.710054142,55
2018/1/8 16:30,5.430683335,140,5.204495065,48.4253966,30,6.958835866,6.958835866,55
2018/1/8 16:40,5.120020696,104,4.858957342,44.6985541,30,6.685697728,6.685697728,55
2018/1/8 16:50,4.80021138,66,5.575355447,21.75518751,30,4.664245653,4.664245653,55
2018/1/8 17:00,4.473061039,27,3.876528813,12.42250152,30,3.524556925,3.524556925,55
2018/1/8 17:10,4.140416772,0,4.140416772,0,30,0,0,55
2018/1/8 17:20,3.804156697,0,3.804156697,0,30,0,0,55
2018/1/8 17:30,3.466179345,0,3.466179345,0,30,0,0,55
2018/1/8 17:40,3.128392945,0,3.128392945,0,30,0,0,55
2018/1/8 17:50,2.792704648,0,2.792704648,0,30,0,0,55
2018/1/8 18:00,2.461009758,0,2.461009758,0,30,0,0,55
2018/1/8 18:10,2.135181032,0,2.135181032,0,30,0,0,55
2018/1/8 18:20,1.817058107,0,1.817058107,0,30,0,0,55
2018/1/8 18:30,1.508437112,0,1.508437112,0,30,0,0,55
2018/1/8 18:40,1.21106053,0,1.21106053,0,30,0,0,55
2018/1/8 18:50,0.926607356,0,0.926607356,0,30,0,0,55
2018/1/8 19:00,0.656683619,0,0.656683619,0,30,0,0,55
2018/1/8 19:10,0.402813315,0,0.402813315,0,30,0,0,55
2018/1/8 19:20,0.166429802,0,0.166429802,0,30,0,0,55
2018/1/8 19:30,-0.051132292,0,-0.051132292,0,30,0,0,55
2018/1/8 19:40,-0.248644608,0,-0.248644608,0,30,0,0,55
2018/1/8 19:50,-0.424991985,0,-0.424991985,0,30,0,0,55
2018/1/8 20:00,-0.579178762,0,-0.579178762,0,30,0,0,55
2018/1/8 20:10,-0.710334397,0,-0.710334397,0,30,0,0,55
2018/1/8 20:20,-0.817718381,0,-0.817718381,0,30,0,0,55
2018/1/8 20:30,-0.900724423,0,-0.900724423,0,30,0,0,55
2018/1/8 20:40,-0.958883868,0,-0.958883868,0,30,0,0,55
2018/1/8 20:50,-0.991868347,0,-0.991868347,0,30,0,0,55
2018/1/8 21:00,-0.999491628,0,-0.999491628,0,30,0,0,55
2018/1/8 21:10,-0.98171067,0,-0.98171067,0,30,0,0,55
2018/1/8 21:20,-0.938625865,0,-0.938625865,0,30,0,0,55
2018/1/8 21:30,-0.870480471,0,-0.870480471,0,30,0,0,55
2018/1/8 21:40,-0.777659238,0,-0.777659238,0,30,0,0,55
2018/1/8 21:50,-0.660686237,0,-0.660686237,0,30,0,0,55
2018/1/8 22:00,-0.520221901,0,-0.520221901,0,30,0,0,55
2018/1/8 22:10,-0.357059294,0,-0.357059294,0,30,0,0,55
2018/1/8 22:20,-0.172119637,0,-0.172119637,0,30,0,0,55
2018/1/8 22:30,0.033552896,0,0.033552896,0,30,0,0,55
2018/1/8 22:40,0.258797074,0,0.258797074,0,30,0,0,55
2018/1/8 22:50,0.502341162,0,0.502341162,0,30,0,0,55
2018/1/8 23:00,0.762810105,0,0.762810105,0,30,0,0,55
2018/1/8 23:10,1.038733288,0,1.038733288,0,30,0,0,55
2018/1/8 23:20,1.328552843,0,1.328552843,0,30,0,0,55
2018/1/8 23:30,1.630632441,0,1.630632441,0,30,0,0,55
